Id,Tweets,Lang,Location,Cleaned_text,textblob_polarity,vader_polarity
1225675535721721857,being a white male celebrity must be so easy you don t even have to do anything you can look like absolute shit and someone,en,N.A,rt bimboiover being a white male celebrity must be so easy you don t even have to do anything you can look like absolute shit and someone,Pos,Pos
1225675524644556802,here is the diversity problem in hr in the history of the ftse there have only been two black male group hr directors cpo an,en,RT/Tweets personal views,rt fdoug here is the diversity problem in hr in the history of the ftse there have only been two black male group hr directors cpo an,Neg,Neg
1225675519900827650,oh did i hurt your fragile male ego ahahahahha good,en,coffee shop probably,rt idasiasoco oh did i hurt your fragile male ego ahahahahha good,Pos,Neg
1225675517514223619,male y o nodular skin lesion malignant melanocytic tumour with balloon cell changes ballon cell melanoma despi,en,N.A,rt jcandidoxavier male y o nodular skin lesion malignant melanocytic tumour with balloon cell changes ballon cell melanoma despi,Neu,Neu
1225675514712444928,one might also argue th,en,127.0.0.256,marclara josh_mirondo patriciahumura networkathena amwaafrika whatwomenwanthc who one might also argue th https t co vttscca,Neu,Neg
1225675512799883264,one of these films is a masterpiece about a white male egotistical social outcast disliked by the people around him who l,en,Johnson Ranch,rt nikc_is_sad one of these films is a masterpiece about a white male egotistical social outcast disliked by the people around him who l,Neg,Pos
1225675511583498241,don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,en,USA,rt w_terrence don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,Pos,Neg
1225675511231156224,don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,en,N.A,rt w_terrence don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,Pos,Neg
1225675509943549952,being a white male celebrity must be so easy you don t even have to do anything you can look like absolute shit and someone,en,middle of somewhere,rt bimboiover being a white male celebrity must be so easy you don t even have to do anything you can look like absolute shit and someone,Pos,Pos
1225675501005492226,the drama would you like to have dinner with me are from a webtoon following the story of a male amp female waiting i,en,N.A,rt pink_panda the drama would you like to have dinner with me are from a webtoon following the story of a male amp female waiting i,Neu,Pos
1225675492453339141,don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,en,Guam,rt w_terrence don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,Pos,Neg
1225675487340421121,the drama would you like to have dinner with me are from a webtoon following the story of a male amp female waiting i,en,Malaysia,rt pink_panda the drama would you like to have dinner with me are from a webtoon following the story of a male amp female waiting i,Neu,Pos
1225675485767585792,years later and still the best male vocal and performance i ve seen powerful,en,N.A,rt louis_tomlinson years later and still the best male vocal and performance i ve seen powerful https t co qzyxcmmyv,Pos,Pos
1225675479379668992,i urge everyone who wants in this race the wh to throw your money amp time behind her candidacy asap the press i,en,Southern California,rt ecmclaughlin i urge everyone who wants ewarren in this race the wh to throw your money amp time behind her candidacy asap the press i,Neg,Neu
1225675479060897799,of the hero is male a female character will be inserted to put him in his place if the hero is female the,en,your local library in spirit,rt yancypart _vs_the_world of the hero is male a female character will be inserted to put him in his place if the hero is female the,Neu,Pos
1225675472920408064,whatever you feel about sanders it s a little heartbreaking to visually see the diverse coalition of people who got o,en,"Oakland, CA",rt disco_socialist whatever you feel about sanders it s a little heartbreaking to visually see the diverse coalition of people who got o,Neg,Neg
1225675466238902274,years later and still the best male vocal and performance i ve seen powerful,en,they/them,rt louis_tomlinson years later and still the best male vocal and performance i ve seen powerful https t co qzyxcmmyv,Pos,Pos
1225675465265831937,the male brain is bigger than the female s but the female brain works more efficiently,en,N.A,rt fact the male brain is bigger than the female s but the female brain works more efficiently,Pos,Pos
1225675462929575937,folks being upset at oprah and gayle for openly discussing the harmful behavior of powerful black men isn t surprising ou,en,Pretoria ,rt doreenglm folks being upset at oprah and gayle for openly discussing the harmful behavior of powerful black men isn t surprising ou,Pos,Pos
1225675459322470401,the drama would you like to have dinner with me are from a webtoon following the story of a male amp female waiting i,en,"DKI Jakarta, Indonesia",rt pink_panda the drama would you like to have dinner with me are from a webtoon following the story of a male amp female waiting i,Neu,Pos
1225675451374325760,being a white male celebrity must be so easy you don t even have to do anything you can look like absolute shit and someone,en,"dms to 5/5 1D, 4/4 5SOS",rt bimboiover being a white male celebrity must be so easy you don t even have to do anything you can look like absolute shit and someone,Pos,Pos
1225675447322570758,the male brain is bigger than the female s but the female brain works more efficiently,en,Francis,rt fact the male brain is bigger than the female s but the female brain works more efficiently,Pos,Pos
1225675438330040320,male lemurs deposit a solid plug inside of their mates after sex so other males can t mate with them,en,"Coventry, England",rt uberfacts male lemurs deposit a solid plug inside of their mates after sex so other males can t mate with them,Neg,Pos
1225675437604360192,we want canyaman from turkey for as best male actor diafa diafa,en,N.A,rt yamancanking we want canyaman from turkey for as best male actor diafa diafa https t co tw ypa anf,Pos,Pos
1225675434039201795,don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,en,SoCAL,rt w_terrence don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,Pos,Neg
1225675433573642241,the male brain is bigger than the female s but the female brain works more efficiently,en,"Randburg, South Africa",rt fact the male brain is bigger than the female s but the female brain works more efficiently,Pos,Pos
1225675432336355329,don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,en,N.A,rt w_terrence don lemon blocked me he blocked me after i brought attention to the fact he is being sued for sexually assaulting a male,Pos,Neg
1225675430314692609,mitt mom jeans romney is jealous of president trump romney will go down in history as man,en,United States,rt w_terrence realdonaldtrump mittromney mitt mom jeans romney is jealous of president trump romney will go down in history as man,Neg,Neg
1225675418369290240,the drama would you like to have dinner with me are from a webtoon following the story of a male amp female waiting i,en,pinkpanda's ocean ,rt pink_panda the drama would you like to have dinner with me are from a webtoon following the story of a male amp female waiting i,Neu,Pos
